codigo_venta,codigo_almacen,cantidad,fecha,precio_total
6814,132,1,2022-09-14,24
6815,66,1,2022-09-14,11
6816,156,1,2022-09-14,18
6817,247,1,2022-09-14,7
6818,45,1,2022-09-14,11
6819,48,1,2022-09-14,13
6820,243,1,2022-09-15,22
6821,288,1,2022-09-15,28
6822,153,1,2022-09-15,24
6823,113,1,2022-09-15,23
6824,292,1,2022-09-15,42
6825,225,1,2022-09-15,17
6826,230,1,2022-09-15,24
6827,37,1,2022-09-15,9
6828,126,1,2022-09-15,29
6829,246,1,2022-09-15,6.5
6830,210,1,2022-09-15,15
6831,241,1,2022-09-15,19
6832,272,1,2022-09-15,9
6833,46,1,2022-09-15,12
6834,246,1,2022-09-15,6.5
6835,76,1,2022-09-15,28
6836,187,1,2022-09-15,14
6837,229,1,2022-09-15,22
6838,123,1,2022-09-15,26
6839,221,1,2022-09-15,13.5
6840,73,1,2022-09-15,25
6841,166,1,2022-09-15,22
6842,23,1,2022-09-15,9
6843,60,1,2022-09-15,12
6844,273,1,2022-09-15,10
6845,44,1,2022-09-15,10
6846,119,1,2022-09-15,29
6847,11,1,2022-09-15,10
6848,10,1,2022-09-16,9.5
6849,65,1,2022-09-16,10
6850,99,1,2022-09-16,23
6851,45,1,2022-09-16,11
6852,146,1,2022-09-19,24
6853,37,1,2022-09-20,9
6854,48,1,2022-09-20,13
6855,80,1,2022-09-20,25
6856,166,1,2022-09-21,22
6857,236,1,2022-09-21,22
6858,31,1,2022-09-21,9.5
6859,237,1,2022-09-21,24
6860,40,1,2022-09-22,11
6861,152,1,2022-09-22,22
6862,301,1,2022-09-22,48
6863,250,1,2022-09-27,8.5
6864,250,1,2022-09-27,8.5
6865,266,1,2022-09-27,10
6866,10,1,2022-09-27,9.5
6867,208,1,2022-10-03,14
6868,106,1,2022-10-03,23
6869,180,1,2022-10-03,14
6870,173,1,2022-10-03,14
6871,46,1,2022-10-03,12
6872,246,1,2022-10-03,6.5
6873,43,1,2022-10-03,9.5
6874,293,1,2022-10-03,45
6875,119,1,2022-10-03,29
6876,121,1,2022-10-03,24
6877,8,1,2022-10-03,8.5
6878,204,1,2022-10-04,12
6879,78,1,2022-10-04,23
6880,150,1,2022-10-04,19
6881,37,1,2022-10-04,9
6882,121,1,2022-10-04,24
6883,39,1,2022-10-04,10
6884,163,1,2022-10-04,18
6885,151,1,2022-10-04,20
6886,75,1,2022-10-04,27
6887,151,1,2022-10-04,20
6888,72,1,2022-10-05,24
6889,110,1,2022-10-05,27
6890,8,1,2022-10-05,8.5
6891,80,1,2022-10-05,25
6892,222,1,2022-10-05,14
6893,178,1,2022-10-05,13
6894,43,1,2022-10-05,9.5
6895,299,1,2022-10-05,42
6896,249,1,2022-10-05,8
6897,249,1,2022-10-05,8
6898,216,1,2022-10-05,14.5
6899,232,1,2022-10-05,17
6900,151,1,2022-10-06,20
6901,148,1,2022-10-06,17
6902,176,1,2022-10-06,12
6903,124,1,2022-10-06,27
6904,41,1,2022-10-06,11
6905,48,1,2022-10-06,13
6906,10,1,2022-10-06,9.5
6907,264,1,2022-10-06,8.5
6908,133,1,2022-10-06,25
6909,37,1,2022-10-07,9
6910,258,1,2022-10-07,9
6911,85,1,2022-10-07,23
6912,44,1,2022-10-07,10
6913,2,1,2022-10-07,9
6914,48,1,2022-10-07,13
6915,152,1,2022-10-07,22
6916,180,1,2022-10-07,14
6917,76,1,2022-10-07,28
6918,263,1,2022-10-07,8
6919,78,1,2022-10-07,23
6920,121,1,2022-10-07,24
6921,216,1,2022-10-10,14.5
6922,295,1,2022-10-10,28
6923,285,1,2022-10-10,42
6924,78,1,2022-10-10,23
6925,256,1,2022-10-10,8
6926,179,1,2022-10-10,13.5
6927,200,1,2022-10-10,13.5
6928,250,1,2022-10-10,8.5
6929,218,1,2022-10-10,12
6930,182,1,2022-10-10,15
6931,39,1,2022-10-10,10
6932,29,1,2022-10-11,8.5
6933,173,1,2022-10-11,14
6934,9,1,2022-10-11,9
6935,250,1,2022-10-11,8.5
6936,10,1,2022-10-11,9.5
6937,185,1,2022-10-11,13
6938,83,1,2022-10-11,28
6939,154,1,2022-10-11,25
6940,225,1,2022-10-11,17
6941,116,1,2022-10-11,26
6942,86,1,2022-10-12,24
6943,227,1,2022-10-12,19
6944,255,1,2022-10-12,7.5
6945,256,1,2022-10-12,8
6946,33,1,2022-10-12,11
6947,248,1,2022-10-12,7.5
6948,178,1,2022-10-12,13
6949,290,1,2022-10-12,35
6950,148,1,2022-10-12,17
6951,48,1,2022-10-12,13
6952,198,1,2022-10-12,12.5
6953,81,1,2022-10-13,26
6954,170,1,2022-10-13,12.5
6955,39,1,2022-10-13,10
6956,38,1,2022-10-13,9.5
6957,53,1,2022-10-13,12
6958,92,1,2022-10-13,23
6959,9,1,2022-10-13,9
6960,202,1,2022-10-13,14.5
6961,295,1,2022-10-13,28
6962,159,1,2022-10-14,22
6963,12,1,2022-10-14,11
6964,11,1,2022-10-14,10
6965,190,1,2022-10-14,12
6966,209,1,2022-10-14,14.5
6967,104,1,2022-10-14,28
6968,48,1,2022-10-14,13
6969,120,1,2022-10-14,23
6970,10,1,2022-10-14,9.5
6971,229,1,2022-10-14,22
6972,143,1,2022-10-14,19
6973,180,1,2022-10-17,14
6974,253,1,2022-10-17,6.5
6975,71,1,2022-10-17,23
6976,244,1,2022-10-17,24
6977,215,1,2022-10-17,14
6978,194,1,2022-10-17,14
6979,249,1,2022-10-17,8
6980,218,1,2022-10-17,12
6981,274,1,2022-10-17,6.5
6982,247,1,2022-10-17,7
6983,136,1,2022-10-17,19
6984,26,1,2022-10-17,11
6985,141,1,2022-10-18,17
6986,152,1,2022-10-18,22
6987,184,1,2022-10-18,12.5
6988,12,1,2022-10-18,11
6989,178,1,2022-10-18,13
6990,134,1,2022-10-18,17
6991,117,1,2022-10-18,27
6992,243,1,2022-10-18,22
6993,286,1,2022-10-18,45
6994,176,1,2022-10-18,12
6995,299,1,2022-10-19,42
6996,204,1,2022-10-19,12
6997,12,1,2022-10-19,11
6998,269,1,2022-10-19,7.5
6999,48,1,2022-10-19,13
7000,218,1,2022-10-19,12
7001,284,1,2022-10-19,38
7002,151,1,2022-10-19,20
7003,250,1,2022-10-19,8.5
7004,116,1,2022-10-19,26
7005,178,1,2022-10-20,13
7006,125,1,2022-10-20,28
7007,118,1,2022-10-20,28
7008,23,1,2022-10-20,9
7009,180,1,2022-10-20,14
7010,47,1,2022-10-20,13
7011,65,1,2022-10-20,10
7012,213,1,2022-10-20,13
7013,82,1,2022-10-20,27
7014,195,1,2022-10-20,14.5
7015,216,1,2022-10-21,14.5
7016,288,1,2022-10-21,28
7017,252,1,2022-10-21,10
7018,22,1,2022-10-21,8.5
7019,278,1,2022-10-21,8.5
7020,78,1,2022-10-21,23
7021,288,1,2022-10-21,28
7022,114,1,2022-10-21,24
7023,42,1,2022-10-21,12
7024,130,1,2022-10-21,20
7025,277,1,2022-10-21,8
7026,127,1,2022-10-21,17
7027,151,1,2022-10-24,20
7028,44,1,2022-10-24,10
7029,79,1,2022-10-24,24
7030,41,1,2022-10-24,11
7031,227,1,2022-10-24,19
7032,80,1,2022-10-24,25
7033,292,1,2022-10-24,42
7034,104,1,2022-10-24,28
7035,25,1,2022-10-24,10
7036,246,1,2022-10-24,6.5
7037,250,1,2022-10-24,8.5
7038,113,1,2022-10-25,23
7039,40,1,2022-10-25,11
7040,182,1,2022-10-25,15
7041,152,1,2022-10-25,22
7042,262,1,2022-10-25,7.5
7043,293,1,2022-10-25,45
7044,190,1,2022-10-25,12
7045,293,1,2022-10-25,45
7046,239,1,2022-10-25,17
7047,208,1,2022-10-25,14
7048,47,1,2022-10-26,13
7049,22,1,2022-10-26,8.5
7050,106,1,2022-10-26,23
7051,67,1,2022-10-26,12
7052,52,1,2022-10-26,11
7053,124,1,2022-10-26,27
7054,44,1,2022-10-26,10
7055,137,1,2022-10-26,20
7056,179,1,2022-10-26,13.5
7057,180,1,2022-10-26,14
7058,41,1,2022-10-27,11
7059,40,1,2022-10-27,11
7060,179,1,2022-10-27,13.5
7061,299,1,2022-10-27,42
7062,82,1,2022-10-27,27
7063,295,1,2022-10-27,28
7064,5,1,2022-10-27,11
7065,82,1,2022-10-27,27
7066,212,1,2022-10-27,12.5
7067,242,1,2022-10-27,20
7068,186,1,2022-10-28,13.5
7069,204,1,2022-10-28,12
7070,243,1,2022-10-28,22
7071,228,1,2022-10-28,20
7072,260,1,2022-10-28,6.5
7073,26,1,2022-10-28,11
7074,173,1,2022-10-28,14
7075,227,1,2022-10-28,19
7076,227,1,2022-10-28,19
7077,293,1,2022-10-28,45
7078,47,1,2022-10-28,13
7079,120,1,2022-10-31,23
7080,47,1,2022-10-31,13
7081,22,1,2022-10-31,8.5
7082,43,1,2022-10-31,9.5
7083,129,1,2022-10-31,19
7084,261,1,2022-10-31,7
7085,228,1,2022-10-31,20
7086,272,1,2022-10-31,9
7087,78,1,2022-10-31,23
7088,283,1,2022-10-31,35
7089,38,1,2022-10-31,9.5
7090,41,1,2022-10-31,11
7091,22,1,2022-10-31,8.5
7092,252,1,2022-10-31,10
7093,26,1,2022-10-31,11
7094,139,1,2022-10-31,24
7095,232,1,2022-10-31,17
7096,53,1,2022-10-31,12
7097,47,1,2022-10-31,13
7098,34,1,2022-10-31,11
7099,12,1,2022-10-31,11
7100,37,1,2022-10-31,9
7101,136,1,2022-10-31,19
7102,246,1,2022-10-31,6.5
7103,120,1,2022-10-31,23
7104,55,1,2022-10-31,13
7105,2,1,2022-10-31,9
7106,150,1,2022-10-31,19
7107,18,1,2022-10-31,10
7108,243,1,2022-11-01,22
7109,148,1,2022-11-01,17
7110,269,1,2022-11-01,7.5
7111,138,1,2022-11-01,22
7112,243,1,2022-11-01,22
7113,26,1,2022-11-01,11
7114,287,1,2022-11-01,48
7115,12,1,2022-11-01,11
7116,151,1,2022-11-01,20
7117,87,1,2022-11-01,25
7118,169,1,2022-11-01,12
7119,11,1,2022-11-02,10
7120,45,1,2022-11-02,11
7121,250,1,2022-11-02,8.5
7122,248,1,2022-11-02,7.5
7123,18,1,2022-11-02,10
7124,29,1,2022-11-02,8.5
7125,230,1,2022-11-02,24
7126,193,1,2022-11-02,13.5
7127,36,1,2022-11-02,8.5
7128,26,1,2022-11-02,11
7129,119,1,2022-11-03,29
7130,242,1,2022-11-03,20
7131,57,1,2022-11-03,9.5
7132,113,1,2022-11-03,23
7133,41,1,2022-11-03,11
7134,109,1,2022-11-03,26
7135,270,1,2022-11-03,8
7136,80,1,2022-11-03,25
7137,240,1,2022-11-03,18
7138,75,1,2022-11-03,27
7139,186,1,2022-11-03,13.5
7140,281,1,2022-11-04,28
7141,29,1,2022-11-04,8.5
7142,210,1,2022-11-04,15
7143,203,1,2022-11-04,15
7144,179,1,2022-11-04,13.5
7145,132,1,2022-11-04,24
7146,8,1,2022-11-04,8.5
7147,78,1,2022-11-04,23
7148,138,1,2022-11-04,22
7149,297,1,2022-11-07,35
7150,81,1,2022-11-07,26
7151,47,1,2022-11-07,13
7152,117,1,2022-11-07,27
7153,289,1,2022-11-07,32
7154,240,1,2022-11-07,18
7155,53,1,2022-11-07,12
7156,46,1,2022-11-07,12
7157,167,1,2022-11-07,24
7158,291,1,2022-11-07,38
7159,152,1,2022-11-07,22
7160,106,1,2022-11-08,23
7161,79,1,2022-11-08,24
7162,13,1,2022-11-08,11
7163,11,1,2022-11-08,10
7164,261,1,2022-11-08,7
7165,142,1,2022-11-08,18
7166,114,1,2022-11-08,24
7167,170,1,2022-11-08,12.5
7168,288,1,2022-11-08,28
7169,148,1,2022-11-08,17
7170,27,1,2022-11-09,11
7171,64,1,2022-11-09,9.5
7172,209,1,2022-11-09,14.5
7173,26,1,2022-11-09,11
7174,194,1,2022-11-09,14
7175,46,1,2022-11-09,12
7176,43,1,2022-11-09,9.5
7177,106,1,2022-11-09,23
7178,53,1,2022-11-09,12
7179,147,1,2022-11-09,25
7180,108,1,2022-11-10,25
7181,9,1,2022-11-10,9
7182,102,1,2022-11-10,26
7183,43,1,2022-11-10,9.5
7184,299,1,2022-11-10,42
7185,227,1,2022-11-10,19
7186,258,1,2022-11-10,9
7187,291,1,2022-11-10,38
7188,8,1,2022-11-10,8.5
7189,25,1,2022-11-10,10
7190,207,1,2022-11-10,13.5
7191,143,1,2022-11-11,19
7192,48,1,2022-11-11,13
7193,46,1,2022-11-11,12
7194,141,1,2022-11-11,17
7195,158,1,2022-11-11,20
7196,289,1,2022-11-11,32
7197,231,1,2022-11-11,25
7198,80,1,2022-11-11,25
7199,180,1,2022-11-11,14
7200,274,1,2022-11-11,6.5
7201,43,1,2022-11-11,9.5
7202,239,1,2022-11-14,17
7203,288,1,2022-11-14,28
7204,248,1,2022-11-14,7.5
7205,262,1,2022-11-14,7.5
7206,240,1,2022-11-14,18
7207,247,1,2022-11-14,7
7208,291,1,2022-11-14,38
7209,25,1,2022-11-14,10
7210,184,1,2022-11-14,12.5
7211,36,1,2022-11-14,8.5
7212,153,1,2022-11-14,24
7213,199,1,2022-11-15,13
7214,264,1,2022-11-15,8.5
7215,12,1,2022-11-15,11
7216,45,1,2022-11-15,11
7217,218,1,2022-11-15,12
7218,194,1,2022-11-15,14
7219,13,1,2022-11-15,11
7220,45,1,2022-11-15,11
7221,147,1,2022-11-15,25
7222,5,1,2022-11-15,11
7223,32,1,2022-11-16,10
7224,51,1,2022-11-16,10
7225,12,1,2022-11-16,11
7226,46,1,2022-11-16,12
7227,248,1,2022-11-16,7.5
7228,57,1,2022-11-16,9.5
7229,181,1,2022-11-16,14.5
7230,241,1,2022-11-16,19
7231,8,1,2022-11-16,8.5
7232,206,1,2022-11-16,13
7233,38,1,2022-11-17,9.5
7234,127,1,2022-11-17,17
7235,148,1,2022-11-17,17
7236,239,1,2022-11-17,17
7237,8,1,2022-11-17,8.5
7238,199,1,2022-11-17,13
7239,271,1,2022-11-17,8.5
7240,293,1,2022-11-17,45
7241,215,1,2022-11-17,14
7242,289,1,2022-11-17,32
7243,158,1,2022-11-17,20
7244,237,1,2022-11-18,24
7245,223,1,2022-11-18,14.5
7246,83,1,2022-11-18,28
7247,183,1,2022-11-18,12
7248,298,1,2022-11-18,38
7249,50,1,2022-11-18,9.5
7250,239,1,2022-11-18,17
7251,11,1,2022-11-18,10
7252,47,1,2022-11-18,13
7253,112,1,2022-11-18,29
7254,164,1,2022-11-18,19
7255,264,1,2022-11-21,8.5
7256,296,1,2022-11-21,32
7257,181,1,2022-11-21,14.5
7258,20,1,2022-11-21,11
7259,291,1,2022-11-21,38
7260,22,1,2022-11-21,8.5
7261,246,1,2022-11-21,6.5
7262,12,1,2022-11-21,11
7263,147,1,2022-11-21,25
7264,82,1,2022-11-21,27
7265,47,1,2022-11-21,13
7266,28,1,2022-11-22,12
7267,59,1,2022-11-22,11
7268,36,1,2022-11-22,8.5
7269,28,1,2022-11-22,12
7270,239,1,2022-11-22,17
7271,139,1,2022-11-22,24
7272,80,1,2022-11-22,25
7273,230,1,2022-11-22,24
7274,169,1,2022-11-22,12
7275,11,1,2022-11-22,10
7276,207,1,2022-11-22,13.5
7277,208,1,2022-11-23,14
7278,47,1,2022-11-23,13
7279,39,1,2022-11-23,10
7280,13,1,2022-11-23,11
7281,64,1,2022-11-23,9.5
7282,45,1,2022-11-23,11
7283,134,1,2022-11-23,17
7284,293,1,2022-11-23,45
7285,259,1,2022-11-23,10
7286,44,1,2022-11-23,10
7287,37,1,2022-11-23,9
7288,4,1,2022-11-24,10
7289,6,1,2022-11-24,11
7290,251,1,2022-11-24,9
7291,180,1,2022-11-24,14
7292,47,1,2022-11-24,13
7293,300,1,2022-11-24,45
7294,231,1,2022-11-24,25
7295,176,1,2022-11-24,12
7296,100,1,2022-11-24,24
7297,49,1,2022-11-24,15
7298,177,1,2022-11-24,12.5
7299,73,1,2022-11-25,25
7300,152,1,2022-11-25,22
7301,48,1,2022-11-25,13
7302,200,1,2022-11-25,13.5
7303,143,1,2022-11-25,19
7304,53,1,2022-11-25,12
7305,228,1,2022-11-25,20
7306,228,1,2022-11-25,20
7307,130,1,2022-11-25,20
7308,208,1,2022-11-25,14
7309,108,1,2022-11-25,25
7310,292,1,2022-11-28,42
7311,41,1,2022-11-28,11
7312,82,1,2022-11-28,27
7313,295,1,2022-11-28,28
7314,180,1,2022-11-28,14
7315,46,1,2022-11-28,12
7316,215,1,2022-11-28,14
7317,107,1,2022-11-28,24
7318,177,1,2022-11-28,12.5
7319,292,1,2022-11-28,42
7320,246,1,2022-11-28,6.5
7321,216,1,2022-11-29,14.5
7322,72,1,2022-11-29,24
7323,293,1,2022-11-29,45
7324,9,1,2022-12-01,9
7325,149,1,2022-12-01,18
7326,102,1,2022-12-01,26
7327,223,1,2022-12-01,14.5
7328,87,1,2022-12-01,25
7329,131,1,2022-12-01,22
7330,131,1,2022-12-01,22
7331,228,1,2022-12-01,20
7332,178,1,2022-12-01,13
7333,12,1,2022-12-01,11
7334,243,1,2022-12-01,22
7335,244,1,2022-12-02,24
7336,247,1,2022-12-02,7
7337,120,1,2022-12-02,23
7338,134,1,2022-12-02,17
7339,194,1,2022-12-02,14
7340,225,1,2022-12-02,17
7341,83,1,2022-12-02,28
7342,117,1,2022-12-02,27
7343,36,1,2022-12-02,8.5
7344,81,1,2022-12-02,26
7345,231,1,2022-12-02,25
7346,288,1,2022-12-05,28
7347,176,1,2022-12-05,12
7348,246,1,2022-12-05,6.5
7349,229,1,2022-12-05,22
7350,178,1,2022-12-05,13
7351,229,1,2022-12-05,22
7352,176,1,2022-12-05,12
7353,26,1,2022-12-05,11
7354,197,1,2022-12-05,12
7355,176,1,2022-12-05,12
7356,221,1,2022-12-05,13.5
7357,134,1,2022-12-06,17
7358,103,1,2022-12-06,27
7359,11,1,2022-12-06,10
7360,165,1,2022-12-06,20
7361,141,1,2022-12-06,17
7362,152,1,2022-12-06,22
7363,165,1,2022-12-06,20
7364,181,1,2022-12-06,14.5
7365,86,1,2022-12-06,24
7366,155,1,2022-12-06,17
7367,216,1,2022-12-06,14.5
7368,292,1,2022-12-07,42
7369,292,1,2022-12-07,42
7370,46,1,2022-12-07,12
7371,51,1,2022-12-07,10
7372,82,1,2022-12-07,27
7373,243,1,2022-12-07,22
7374,149,1,2022-12-07,18
7375,291,1,2022-12-07,38
7376,289,1,2022-12-07,32
7377,118,1,2022-12-07,28
7378,4,1,2022-12-07,10
7379,45,1,2022-12-08,11
7380,12,1,2022-12-08,11
7381,251,1,2022-12-08,9
7382,44,1,2022-12-08,10
7383,166,1,2022-12-08,22
7384,110,1,2022-12-08,27
7385,170,1,2022-12-08,12.5
7386,299,1,2022-12-08,42
7387,292,1,2022-12-08,42
7388,251,1,2022-12-08,9
7389,37,1,2022-12-08,9
7390,10,1,2022-12-09,9.5
7391,251,1,2022-12-09,9
7392,240,1,2022-12-09,18
7393,264,1,2022-12-09,8.5
7394,64,1,2022-12-09,9.5
7395,281,1,2022-12-09,28
7396,10,1,2022-12-09,9.5
7397,112,1,2022-12-09,29
7398,242,1,2022-12-09,20
7399,35,1,2022-12-09,12
7400,180,1,2022-12-09,14
7401,79,1,2022-12-12,24
7402,78,1,2022-12-12,23
7403,225,1,2022-12-12,17
7404,211,1,2022-12-12,12
7405,12,1,2022-12-12,11
7406,115,1,2022-12-12,25
7407,291,1,2022-12-12,38
7408,47,1,2022-12-12,13
7409,50,1,2022-12-12,9.5
7410,78,1,2022-12-12,23
7411,40,1,2022-12-12,11
7412,135,1,2022-12-13,18
7413,292,1,2022-12-13,42
7414,216,1,2022-12-13,14.5
7415,236,1,2022-12-13,22
7416,45,1,2022-12-13,11
7417,265,1,2022-12-13,9
7418,243,1,2022-12-13,22
7419,239,1,2022-12-13,17
7420,289,1,2022-12-13,32
7421,250,1,2022-12-13,8.5
7422,49,1,2022-12-13,15
7423,82,1,2022-12-14,27
7424,138,1,2022-12-14,22
7425,27,1,2022-12-14,11
7426,11,1,2022-12-14,10
7427,158,1,2022-12-14,20
7428,120,1,2022-12-14,23
7429,241,1,2022-12-14,19
7430,8,1,2022-12-14,8.5
7431,292,1,2022-12-14,42
7432,43,1,2022-12-14,9.5
7433,39,1,2022-12-14,10
7434,80,1,2022-12-15,25
7435,43,1,2022-12-15,9.5
7436,82,1,2022-12-15,27
7437,37,1,2022-12-15,9
7438,9,1,2022-12-15,9
7439,255,1,2022-12-15,7.5
7440,10,1,2022-12-15,9.5
7441,60,1,2022-12-15,12
7442,290,1,2022-12-15,35
7443,241,1,2022-12-15,19
7444,17,1,2022-12-15,9.5
7445,20,1,2022-12-16,11
7446,80,1,2022-12-16,25
7447,155,1,2022-12-16,17
7448,150,1,2022-12-16,19
7449,10,1,2022-12-16,9.5
7450,292,1,2022-12-16,42
7451,242,1,2022-12-16,20
7452,278,1,2022-12-16,8.5
7453,295,1,2022-12-16,28
7454,10,1,2022-12-16,9.5
7455,235,1,2022-12-16,20
7456,44,1,2022-12-19,10
7457,164,1,2022-12-19,19
7458,141,1,2022-12-19,17
7459,17,1,2022-12-19,9.5
7460,265,1,2022-12-19,9
7461,37,1,2022-12-19,9
7462,225,1,2022-12-19,17
7463,45,1,2022-12-19,11
7464,83,1,2022-12-19,28
7465,140,1,2022-12-19,25
7466,45,1,2022-12-19,11
7467,192,1,2022-12-20,13
7468,30,1,2022-12-20,9
7469,38,1,2022-12-20,9.5
7470,272,1,2022-12-20,9
7471,153,1,2022-12-20,24
7472,228,1,2022-12-20,20
7473,231,1,2022-12-20,25
7474,54,1,2022-12-20,13
7475,47,1,2022-12-20,13
7476,173,1,2022-12-20,14
7477,12,1,2022-12-20,11
7478,201,1,2022-12-21,14
7479,49,1,2022-12-21,15
7480,65,1,2022-12-21,10
7481,57,1,2022-12-21,9.5
7482,71,1,2022-12-21,23
7483,242,1,2022-12-21,20
7484,244,1,2022-12-21,24
7485,300,1,2022-12-21,45
7486,153,1,2022-12-21,24
7487,206,1,2022-12-21,13
7488,200,1,2022-12-21,13.5
7489,234,1,2022-12-22,19
7490,28,1,2022-12-22,12
7491,126,1,2022-12-22,29
7492,247,1,2022-12-22,7
7493,109,1,2022-12-22,26
7494,100,1,2022-12-22,24
7495,157,1,2022-12-22,19
7496,74,1,2022-12-22,26
7497,44,1,2022-12-22,10
7498,277,1,2022-12-22,8
7499,292,1,2022-12-22,42
7500,234,1,2022-12-23,19
7501,186,1,2022-12-23,13.5
7502,13,1,2022-12-23,11
7503,260,1,2022-12-23,6.5
7504,234,1,2022-12-23,19
7505,58,1,2022-12-23,10
7506,239,1,2022-12-23,17
7507,181,1,2022-12-23,14.5
7508,82,1,2022-12-23,27
7509,10,1,2022-12-23,9.5
7510,12,1,2022-12-23,11
7511,251,1,2022-12-26,9
7512,12,1,2022-12-26,11
7513,296,1,2022-12-26,32
7514,265,1,2022-12-26,9
7515,38,1,2022-12-26,9.5
7516,299,1,2022-12-26,42
7517,248,1,2022-12-26,7.5
7518,11,1,2022-12-26,10
7519,221,1,2022-12-26,13.5
7520,1,1,2022-12-26,8.5
7521,8,1,2022-12-26,8.5
7522,227,1,2022-12-27,19
7523,163,1,2022-12-27,18
7524,114,1,2022-12-27,24
7525,234,1,2022-12-27,19
7526,11,1,2022-12-27,10
7527,11,1,2022-12-27,10
7528,253,1,2022-12-27,6.5
7529,151,1,2022-12-27,20
7530,300,1,2022-12-27,45
7531,230,1,2022-12-27,24
7532,182,1,2022-12-27,15
7533,151,1,2022-12-28,20
7534,74,1,2022-12-28,26
7535,90,1,2022-12-28,28
7536,256,1,2022-12-28,8
7537,43,1,2022-12-28,9.5
7538,251,1,2022-12-28,9
7539,12,1,2022-12-28,11
7540,47,1,2022-12-28,13
7541,299,1,2022-12-28,42
7542,172,1,2022-12-28,13.5
7543,178,1,2022-12-28,13
7544,8,1,2022-12-29,8.5
7545,78,1,2022-12-29,23
7546,292,1,2022-12-29,42
7547,255,1,2023-01-01,7.5
7548,179,1,2023-01-02,13.5
7549,148,1,2023-01-02,17
7550,136,1,2023-01-02,19
7551,250,1,2023-01-02,8.5
7552,241,1,2023-01-03,19
7553,153,1,2023-01-03,24
7554,291,1,2023-01-03,38
7555,79,1,2023-01-03,24
7556,8,1,2023-01-03,8.5
7557,151,1,2023-01-03,20
7558,243,1,2023-01-04,22
7559,125,1,2023-01-04,28
7560,288,1,2023-01-04,28
7561,228,1,2023-01-04,20
7562,164,1,2023-01-04,19
7563,264,1,2023-01-05,8.5
7564,203,1,2023-01-05,15
7565,157,1,2023-01-05,19
7566,249,1,2023-01-05,8
7567,39,1,2023-01-06,10
7568,47,1,2023-01-06,13
7569,40,1,2023-01-06,11
7570,10,1,2023-01-06,9.5
7571,139,1,2023-01-09,24
7572,230,1,2023-01-09,24
7573,228,1,2023-01-09,20
7574,151,1,2023-01-09,20
7575,239,1,2023-01-09,17
7576,274,1,2023-01-09,6.5
7577,178,1,2023-01-10,13
7578,3,1,2023-01-10,9.5
7579,247,1,2023-01-10,7
7580,239,1,2023-01-10,17
7581,36,1,2023-01-10,8.5
7582,12,1,2023-01-10,11
7583,268,1,2023-01-10,7
7584,186,1,2023-01-11,13.5
7585,141,1,2023-01-11,17
7586,210,1,2023-01-11,15
7587,11,1,2023-01-11,10
7588,240,1,2023-01-11,18
7589,11,1,2023-01-11,10
7590,240,1,2023-01-12,18
7591,244,1,2023-01-12,24
7592,130,1,2023-01-12,20
7593,251,1,2023-01-12,9
7594,82,1,2023-01-12,27
7595,177,1,2023-01-13,12.5
7596,225,1,2023-01-13,17
7597,248,1,2023-01-13,7.5
7598,24,1,2023-01-13,9.5
7599,78,1,2023-01-16,23
7600,170,1,2023-01-16,12.5
7601,169,1,2023-01-16,12
7602,48,1,2023-01-16,13
7603,82,1,2023-01-16,27
7604,43,1,2023-01-16,9.5
7605,155,1,2023-01-16,17
7606,46,1,2023-01-17,12
7607,283,1,2023-01-17,35
7608,247,1,2023-01-17,7
7609,22,1,2023-01-17,8.5
7610,270,1,2023-01-17,8
7611,8,1,2023-01-17,8.5
7612,41,1,2023-01-17,11
7613,294,1,2023-01-18,48
7614,13,1,2023-01-18,11
7615,80,1,2023-01-18,25
7616,45,1,2023-01-18,11
7617,12,1,2023-01-18,11
7618,13,1,2023-01-18,11
7619,11,1,2023-01-18,10
7620,194,1,2023-01-19,14
7621,151,1,2023-01-19,20
7622,292,1,2023-01-19,42
7623,246,1,2023-01-19,6.5
7624,148,1,2023-01-19,17
7625,41,1,2023-01-19,11
7626,8,1,2023-01-20,8.5
7627,113,1,2023-01-20,23
7628,48,1,2023-01-20,13
7629,65,1,2023-01-20,10
7630,39,1,2023-01-20,10
7631,5,1,2023-01-23,11
7632,292,1,2023-01-23,42
7633,139,1,2023-01-23,24
7634,249,1,2023-01-23,8
7635,262,1,2023-01-23,7.5
7636,77,1,2023-01-23,29
7637,26,1,2023-01-23,11
7638,43,1,2023-01-23,9.5
7639,120,1,2023-01-23,23
7640,152,1,2023-01-24,22
7641,230,1,2023-01-24,24
7642,47,1,2023-01-24,13
7643,82,1,2023-01-24,27
7644,166,1,2023-01-24,22
7645,219,1,2023-01-24,12.5
7646,13,1,2023-01-24,11
7647,250,1,2023-01-25,8.5
7648,248,1,2023-01-25,7.5
7649,243,1,2023-01-25,22
7650,29,1,2023-01-25,8.5
7651,78,1,2023-01-25,23
7652,180,1,2023-01-25,14
7653,137,1,2023-01-25,20
7654,213,1,2023-01-26,13
7655,148,1,2023-01-26,17
7656,40,1,2023-01-26,11
7657,81,1,2023-01-26,26
7658,47,1,2023-01-26,13
7659,293,1,2023-01-26,45
7660,9,1,2023-01-26,9
7661,247,1,2023-01-26,7
7662,141,1,2023-01-27,17
7663,11,1,2023-01-27,10
7664,78,1,2023-01-27,23
7665,244,1,2023-01-27,24
