id,fecha,codigo_prenda,talla,cantidad_prenda,codigo_material,cantidad_material,unidad
4315,2022-02-24,FAL-PLOMA-022,34,6,BOT-005-PLO,6.0,unidades
4316,2022-02-24,FAL-PLOMA-022,34,6,CIE-009-PLO,6.0,unidades
4317,2022-02-24,FAL-PLOMA-022,34,6,PEL-001-PEL,5.4,metros cuadrados
4318,2022-02-24,FAL-PLOMA-022,34,6,PRE-003-PLO,5.4,metros cuadrados
4319,2022-02-24,FAL-PLOMA-022,34,6,HIL-005-PLO,6.0,unidades
4320,2022-02-24,EXT-CISNEROS-011,38,6,CAP-003-PLO,13.2,metros cuadrados
4321,2022-02-24,EXT-CISNEROS-011,38,6,ELA-001-ELA,3.0,metros cuadrados
4322,2022-02-24,EXT-CISNEROS-011,38,6,COR-003-PLO,5.4,metros cuadrados
4323,2022-02-24,EXT-CISNEROS-011,38,6,CIE-006-CVE,9.0,metros cuadrados
4324,2022-02-24,EXT-CISNEROS-011,38,6,RIB-005-VER,3.0,metros cuadrados
4325,2022-02-24,EXT-CISNEROS-011,38,6,HIL-005-PLO,18.0,unidades
4326,2022-02-25,BLU-CAQUI-001,38,6,TET-001-CAQ,9.0,metros cuadrados
4327,2022-02-25,BLU-CAQUI-001,38,6,BOT-003-CAQ,6.0,unidades
4328,2022-02-25,BLU-CAQUI-001,38,6,HIL-003-CAQ,36.0,unidades
4329,2022-02-25,BLU-CAQUI-001,38,6,PEL-001-PEL,9.0,metros cuadrados
4330,2022-02-25,BLU-CAQUI-001,38,6,CLA-001-CLA,3.0,metros cuadrados
4331,2022-02-25,VES-SMJ-043,30,18,CAS-002-AZM,25.2,metros cuadrados
4332,2022-02-25,VES-SMJ-043,30,18,CIE-004-CAZ,5.4,metros cuadrados
4333,2022-02-25,VES-SMJ-043,30,18,PRE-002-CAQ,5.76,metros cuadrados
4334,2022-02-25,VES-SMJ-043,30,18,HEB-001-DOR,18.0,unidades
4335,2022-02-25,VES-SMJ-043,30,18,RES-001-CIN,18.0,unidades
4336,2022-02-25,VES-SMJ-043,30,18,OJA-001-DOR,54.0,unidades
4337,2022-02-25,VES-SMJ-043,30,18,HIL-001-AZU,54.0,unidades
4338,2022-02-25,EXT-SVP-018,32,6,COR-001-AZU,12.0,metros cuadrados
4339,2022-02-25,EXT-SVP-018,32,6,RIB-001-AZU,3.6,metros cuadrados
4340,2022-02-25,EXT-SVP-018,32,6,CIE-004-CAZ,3.0,metros cuadrados
4341,2022-02-25,EXT-SVP-018,32,6,HIL-002-BLA,3.6,unidades
4342,2022-02-25,EXT-SVP-018,32,6,CAP-002-AZM,12.0,metros cuadrados
4343,2022-02-25,BLU-PLOMA-003,28,12,CAS-003-PLO,12.0,metros cuadrados
4344,2022-02-25,BLU-PLOMA-003,28,12,HIL-005-PLO,12.0,unidades
4345,2022-02-25,BLU-PLOMA-003,28,12,BOT-005-PLO,144.0,unidades
4346,2022-02-25,BLU-PLOMA-003,28,12,PEL-001-PEL,18.0,metros cuadrados
4347,2022-02-25,BLU-PLOMA-003,28,12,CLA-001-CLA,6.0,metros cuadrados
4348,2022-02-25,CAM-PLOMO-009,36,12,CAS-003-PLO,16.8,metros cuadrados
4349,2022-02-25,CAM-PLOMO-009,36,12,BOT-005-PLO,12.0,unidades
4350,2022-02-25,CAM-PLOMO-009,36,12,HIL-005-PLO,96.0,unidades
4351,2022-02-25,CAM-PLOMO-009,36,12,PEL-001-PEL,18.0,metros cuadrados
4352,2022-02-25,CAM-PLOMO-009,36,12,CLA-001-CLA,6.0,metros cuadrados
4353,2022-02-26,BLU-SFN-005,36,12,FAS-002-RAY,18.0,metros cuadrados
4354,2022-02-26,BLU-SFN-005,36,12,HIL-005-PLO,12.0,unidades
4355,2022-02-26,BLU-SFN-005,36,12,BOT-005-PLO,84.0,unidades
4356,2022-02-26,BLU-SFN-005,36,12,PEL-001-PEL,18.0,metros cuadrados
4357,2022-02-26,BLU-SFN-005,36,12,CLA-001-CLA,6.0,metros cuadrados
4358,2022-02-26,POL-SVP-040,36,6,PIQ-001-BLA,4.8,metros cuadrados
4359,2022-02-26,POL-SVP-040,36,6,CUE-001-TEJ,6.0,unidades
4360,2022-02-26,POL-SVP-040,36,6,PUN-001-TEJ,12.0,unidades
4361,2022-02-26,POL-SVP-040,36,6,BOT-007-TRA,18.0,unidades
4362,2022-02-26,POL-SVP-040,36,6,PEL-001-PEL,2.4,metros cuadrados
4363,2022-02-26,FAL-SVP-024,36,6,ESC-003-CAZ,7.2,metros cuadrados
4364,2022-02-26,FAL-SVP-024,36,6,BOT-001-AZU,6.0,unidades
4365,2022-02-26,FAL-SVP-024,36,6,HIL-001-AZU,12.0,unidades
4366,2022-02-26,FAL-SVP-024,36,6,CIE-007-DAM,6.0,unidades
4367,2022-02-26,FAL-SVP-024,36,6,PRE-001-AZM,5.4,metros cuadrados
4368,2022-02-26,FAL-SVP-024,36,6,PEL-001-PEL,5.4,metros cuadrados
4369,2022-02-28,VES-FATIMAS-041,36,18,ESC-001-CAF,32.4,metros cuadrados
4370,2022-02-28,VES-FATIMAS-041,36,18,PRE-002-CAQ,5.76,metros cuadrados
4371,2022-02-28,VES-FATIMAS-041,36,18,CIE-001-ABA,7.2,metros cuadrados
4372,2022-02-28,VES-FATIMAS-041,36,18,HIL-003-CAQ,54.0,unidades
4373,2022-02-28,EXT-MJM-012,34,18,CAP-002-AZM,37.8,metros cuadrados
4374,2022-02-28,EXT-MJM-012,34,18,HIL-001-AZU,90.0,unidades
4375,2022-02-28,EXT-MJM-012,34,18,ELA-001-ELA,9.0,metros cuadrados
4376,2022-02-28,EXT-MJM-012,34,18,COR-001-AZU,16.2,metros cuadrados
4377,2022-02-28,EXT-MJM-012,34,18,RIB-001-AZU,9.0,metros cuadrados
4378,2022-02-28,INT-SMJ-030,28,6,JER-001-BLA,2.4,metros cuadrados
4379,2022-02-28,INT-SMJ-030,28,6,RIB-002-BLA,1.2,metros cuadrados
4380,2022-02-28,INT-SMJ-030,28,6,HIL-002-BLA,6.0,unidades
4381,2022-02-28,INT-SMJ-030,28,6,QUI-001-BLA,0.36,metros cuadrados
4382,2022-02-28,INT-SMJ-030,28,6,VIO-001-AZU,2.4,metros cuadrados
4383,2022-02-28,INT-SMJ-030,28,6,HIL-001-AZU,6.0,unidades
4384,2022-02-28,INT-SMJ-030,28,6,RIB-001-AZU,9.0,metros cuadrados
4385,2022-02-28,INT-MALDONADO-027,30,6,JER-001-BLA,3.0,metros cuadrados
4386,2022-02-28,INT-MALDONADO-027,30,6,RIB-004-ROJ,1.2,metros cuadrados
4387,2022-02-28,INT-MALDONADO-027,30,6,HIL-002-BLA,6.0,unidades
4388,2022-02-28,INT-MALDONADO-027,30,6,VIO-003-BNE,3.0,metros cuadrados
4389,2022-02-28,INT-MALDONADO-027,30,6,HIL-004-NEG,6.0,unidades
4390,2022-02-28,CAM-PLOMO-009,38,24,CAS-003-PLO,36.0,metros cuadrados
4391,2022-02-28,CAM-PLOMO-009,38,24,BOT-005-PLO,24.0,unidades
4392,2022-02-28,CAM-PLOMO-009,38,24,HIL-005-PLO,192.0,unidades
4393,2022-02-28,CAM-PLOMO-009,38,24,PEL-001-PEL,36.0,metros cuadrados
4394,2022-02-28,CAM-PLOMO-009,38,24,CLA-001-CLA,12.0,metros cuadrados
4395,2022-02-28,CAM-BLANCA-007,40,6,FAS-001-BLA,9.0,metros cuadrados
4396,2022-02-28,CAM-BLANCA-007,40,6,BOT-002-BLA,6.0,unidades
4397,2022-02-28,CAM-BLANCA-007,40,6,HIL-002-BLA,48.0,unidades
4398,2022-02-28,CAM-BLANCA-007,40,6,PEL-001-PEL,9.0,metros cuadrados
4399,2022-02-28,CAM-BLANCA-007,40,6,CLA-001-CLA,3.0,metros cuadrados
4400,2022-02-28,INT-SVP-032,32,6,JER-001-BLA,2.4,metros cuadrados
4401,2022-02-28,INT-SVP-032,32,6,RIB-002-BLA,1.2,metros cuadrados
4402,2022-02-28,INT-SVP-032,32,6,HIL-002-BLA,6.0,unidades
4403,2022-02-28,INT-SVP-032,32,6,VIO-001-AZU,3.0,metros cuadrados
4404,2022-02-28,INT-SVP-032,32,6,HIL-001-AZU,6.0,unidades
4405,2022-02-28,INT-SVP-032,32,6,RIB-001-AZU,9.0,metros cuadrados
4406,2022-02-28,BLU-SPORT-006,28,6,GRA-001-BLA,6.0,metros cuadrados
4407,2022-02-28,BLU-SPORT-006,28,6,HIL-002-BLA,6.0,unidades
4408,2022-02-28,BLU-SPORT-006,28,6,BOT-002-BLA,36.0,unidades
4409,2022-02-28,BLU-SPORT-006,28,6,PEL-001-PEL,9.0,metros cuadrados
4410,2022-02-28,BLU-SPORT-006,28,6,CLA-001-CLA,3.0,metros cuadrados
4411,2022-02-28,FAL-CAQUI-020,38,12,TET-001-CAQ,15.0,metros cuadrados
4412,2022-02-28,FAL-CAQUI-020,38,12,BOT-003-CAQ,12.0,unidades
4413,2022-02-28,FAL-CAQUI-020,38,12,CIE-007-DAM,12.0,unidades
4414,2022-02-28,FAL-CAQUI-020,38,12,PEL-001-PEL,10.8,metros cuadrados
4415,2022-02-28,FAL-CAQUI-020,38,12,HIL-003-CAQ,24.0,unidades
4416,2022-02-28,FAL-CAQUI-020,38,12,PRE-002-CAQ,10.8,metros cuadrados
4417,2022-02-28,INT-MJM-026,38,24,JER-001-BLA,12.0,metros cuadrados
4418,2022-02-28,INT-MJM-026,38,24,RIB-002-BLA,4.8,metros cuadrados
4419,2022-02-28,INT-MJM-026,38,24,HIL-002-BLA,24.0,unidades
4420,2022-02-28,INT-MJM-026,38,24,QUI-001-BLA,1.44,metros cuadrados
4421,2022-02-28,INT-MJM-026,38,24,VIO-001-AZU,12.0,metros cuadrados
4422,2022-02-28,INT-MJM-026,38,24,HIL-001-AZU,48.0,unidades
4423,2022-02-28,INT-MJM-026,38,24,RIB-001-AZU,36.0,metros cuadrados
4424,2022-02-28,BLU-CAQUI-001,36,6,TET-001-CAQ,8.4,metros cuadrados
4425,2022-02-28,BLU-CAQUI-001,36,6,BOT-003-CAQ,6.0,unidades
4426,2022-02-28,BLU-CAQUI-001,36,6,HIL-003-CAQ,36.0,unidades
4427,2022-02-28,BLU-CAQUI-001,36,6,PEL-001-PEL,9.0,metros cuadrados
4428,2022-02-28,BLU-CAQUI-001,36,6,CLA-001-CLA,3.0,metros cuadrados
4429,2022-02-28,FAL-SVP-024,34,12,ESC-003-CAZ,14.4,metros cuadrados
4430,2022-02-28,FAL-SVP-024,34,12,BOT-001-AZU,12.0,unidades
4431,2022-02-28,FAL-SVP-024,34,12,HIL-001-AZU,24.0,unidades
4432,2022-02-28,FAL-SVP-024,34,12,CIE-007-DAM,12.0,unidades
4433,2022-02-28,FAL-SVP-024,34,12,PRE-001-AZM,10.8,metros cuadrados
4434,2022-02-28,FAL-SVP-024,34,12,PEL-001-PEL,10.8,metros cuadrados
4435,2022-02-28,CAM-CAQUI-008,34,6,TET-001-CAQ,8.4,metros cuadrados
4436,2022-02-28,CAM-CAQUI-008,34,6,BOT-003-CAQ,6.0,unidades
4437,2022-02-28,CAM-CAQUI-008,34,6,HIL-003-CAQ,48.0,unidades
4438,2022-02-28,CAM-CAQUI-008,34,6,PEL-001-PEL,9.0,metros cuadrados
4439,2022-02-28,CAM-CAQUI-008,34,6,CLA-001-CLA,3.0,metros cuadrados
4440,2022-02-28,FAL-SALESIANAS-023,36,24,CAS-001-PLO,28.8,metros cuadrados
4441,2022-02-28,FAL-SALESIANAS-023,36,24,BOT-005-PLO,24.0,unidades
4442,2022-02-28,FAL-SALESIANAS-023,36,24,CIE-009-PLO,24.0,unidades
4443,2022-02-28,FAL-SALESIANAS-023,36,24,PEL-001-PEL,21.6,metros cuadrados
4444,2022-02-28,FAL-SALESIANAS-023,36,24,PRE-003-PLO,21.6,metros cuadrados
4445,2022-02-28,FAL-SALESIANAS-023,36,24,HIL-005-PLO,48.0,unidades
4446,2022-03-01,CAM-SFN-010,34,18,FAS-002-RAY,25.2,metros cuadrados
4447,2022-03-01,CAM-SFN-010,34,18,BOT-005-PLO,18.0,unidades
4448,2022-03-01,CAM-SFN-010,34,18,HIL-005-PLO,144.0,unidades
4449,2022-03-01,CAM-SFN-010,34,18,PEL-001-PEL,27.0,metros cuadrados
4450,2022-03-01,CAM-SFN-010,34,18,CLA-001-CLA,9.0,metros cuadrados
4451,2022-03-01,POL-SVP-040,30,6,PIQ-001-BLA,4.2,metros cuadrados
4452,2022-03-01,POL-SVP-040,30,6,CUE-001-TEJ,6.0,unidades
4453,2022-03-01,POL-SVP-040,30,6,PUN-001-TEJ,12.0,unidades
4454,2022-03-01,POL-SVP-040,30,6,BOT-007-TRA,18.0,unidades
4455,2022-03-01,POL-SVP-040,30,6,PEL-001-PEL,2.4,metros cuadrados
4456,2022-03-01,EXT-MJM-012,32,24,CAP-002-AZM,50.4,metros cuadrados
4457,2022-03-01,EXT-MJM-012,32,24,HIL-001-AZU,120.0,unidades
4458,2022-03-01,EXT-MJM-012,32,24,ELA-001-ELA,12.0,metros cuadrados
4459,2022-03-01,EXT-MJM-012,32,24,COR-001-AZU,21.6,metros cuadrados
4460,2022-03-01,EXT-MJM-012,32,24,RIB-001-AZU,12.0,metros cuadrados
4461,2022-03-02,INT-MJM-026,28,18,JER-001-BLA,5.4,metros cuadrados
4462,2022-03-02,INT-MJM-026,28,18,RIB-002-BLA,3.6,metros cuadrados
4463,2022-03-02,INT-MJM-026,28,18,HIL-002-BLA,18.0,unidades
4464,2022-03-02,INT-MJM-026,28,18,QUI-001-BLA,1.08,metros cuadrados
4465,2022-03-02,INT-MJM-026,28,18,VIO-001-AZU,9.0,metros cuadrados
4466,2022-03-02,INT-MJM-026,28,18,HIL-001-AZU,18.0,unidades
4467,2022-03-02,INT-MJM-026,28,18,RIB-001-AZU,27.0,metros cuadrados
4468,2022-03-02,EXT-SALESIANAS-014,34,6,CAP-002-AZM,12.0,metros cuadrados
4469,2022-03-02,EXT-SALESIANAS-014,34,6,CIE-004-CAZ,3.6,metros cuadrados
4470,2022-03-02,EXT-SALESIANAS-014,34,6,ELA-001-ELA,3.0,metros cuadrados
4471,2022-03-02,EXT-SALESIANAS-014,34,6,COR-001-AZU,5.4,metros cuadrados
4472,2022-03-02,EXT-SALESIANAS-014,34,6,HIL-001-AZU,24.0,unidades
4473,2022-03-02,POL-SVP-040,36,6,PIQ-001-BLA,4.8,metros cuadrados
4474,2022-03-02,POL-SVP-040,36,6,CUE-001-TEJ,6.0,unidades
4475,2022-03-02,POL-SVP-040,36,6,PUN-001-TEJ,12.0,unidades
4476,2022-03-02,POL-SVP-040,36,6,BOT-007-TRA,18.0,unidades
4477,2022-03-02,POL-SVP-040,36,6,PEL-001-PEL,2.4,metros cuadrados
4478,2022-03-02,PNT-CAQUI-034,38,18,TET-001-CAQ,25.2,metros cuadrados
4479,2022-03-02,PNT-CAQUI-034,38,18,CIE-007-DAM,18.0,unidades
4480,2022-03-02,PNT-CAQUI-034,38,18,PEL-001-PEL,14.4,metros cuadrados
4481,2022-03-02,PNT-CAQUI-034,38,18,BOT-003-CAQ,36.0,unidades
4482,2022-03-02,PNT-CAQUI-034,38,18,GAN-001-PAN,18.0,unidades
4483,2022-03-02,PNT-CAQUI-034,38,18,HIL-003-CAQ,36.0,unidades
4484,2022-03-02,PNT-CAQUI-034,38,18,PRE-002-CAQ,27.0,metros cuadrados
4485,2022-03-03,FAL-CAQUI-020,34,12,TET-001-CAQ,14.4,metros cuadrados
4486,2022-03-03,FAL-CAQUI-020,34,12,BOT-003-CAQ,12.0,unidades
4487,2022-03-03,FAL-CAQUI-020,34,12,CIE-007-DAM,12.0,unidades
4488,2022-03-03,FAL-CAQUI-020,34,12,PEL-001-PEL,10.8,metros cuadrados
4489,2022-03-03,FAL-CAQUI-020,34,12,HIL-003-CAQ,12.0,unidades
4490,2022-03-03,FAL-CAQUI-020,34,12,PRE-002-CAQ,10.8,metros cuadrados
4491,2022-03-04,EXT-SFN-015,28,18,ADI-003-AZM,18.0,metros cuadrados
4492,2022-03-04,EXT-SFN-015,28,18,ADI-004-BLA,18.0,metros cuadrados
4493,2022-03-04,EXT-SFN-015,28,18,ADI-001-AMA,18.0,metros cuadrados
4494,2022-03-04,EXT-SFN-015,28,18,CIE-004-CAZ,10.8,metros cuadrados
4495,2022-03-04,EXT-SFN-015,28,18,CIE-002-AZU,5.4,unidades
4496,2022-03-04,EXT-SFN-015,28,18,HIL-001-AZU,36.0,unidades
4497,2022-03-04,EXT-SFN-015,28,18,HIL-002-BLA,18.0,unidades
4498,2022-03-04,PNT-PLOMO-035,40,18,CAP-003-PLO,25.2,metros cuadrados
4499,2022-03-04,PNT-PLOMO-035,40,18,CIE-007-DAM,18.0,unidades
4500,2022-03-04,PNT-PLOMO-035,40,18,PEL-001-PEL,14.4,metros cuadrados
4501,2022-03-04,PNT-PLOMO-035,40,18,BOT-005-PLO,36.0,unidades
4502,2022-03-04,PNT-PLOMO-035,40,18,GAN-001-PAN,18.0,unidades
4503,2022-03-04,PNT-PLOMO-035,40,18,HIL-005-PLO,36.0,unidades
4504,2022-03-04,PNT-PLOMO-035,40,18,PRE-003-PLO,27.0,metros cuadrados
4505,2022-03-04,INT-SMJ-030,28,12,JER-001-BLA,4.8,metros cuadrados
4506,2022-03-04,INT-SMJ-030,28,12,RIB-002-BLA,2.4,metros cuadrados
4507,2022-03-04,INT-SMJ-030,28,12,HIL-002-BLA,12.0,unidades
4508,2022-03-04,INT-SMJ-030,28,12,QUI-001-BLA,0.72,metros cuadrados
4509,2022-03-04,INT-SMJ-030,28,12,VIO-001-AZU,4.8,metros cuadrados
4510,2022-03-04,INT-SMJ-030,28,12,HIL-001-AZU,12.0,unidades
4511,2022-03-04,INT-SMJ-030,28,12,RIB-001-AZU,18.0,metros cuadrados
4512,2022-03-04,BLU-SFN-005,32,12,FAS-002-RAY,16.8,metros cuadrados
4513,2022-03-04,BLU-SFN-005,32,12,HIL-005-PLO,12.0,unidades
4514,2022-03-04,BLU-SFN-005,32,12,BOT-005-PLO,84.0,unidades
4515,2022-03-04,BLU-SFN-005,32,12,PEL-001-PEL,18.0,metros cuadrados
4516,2022-03-04,BLU-SFN-005,32,12,CLA-001-CLA,6.0,metros cuadrados
4517,2022-03-04,PNT-PLOMO-035,40,6,CAP-003-PLO,8.4,metros cuadrados
4518,2022-03-04,PNT-PLOMO-035,40,6,CIE-007-DAM,6.0,unidades
4519,2022-03-04,PNT-PLOMO-035,40,6,PEL-001-PEL,4.8,metros cuadrados
4520,2022-03-04,PNT-PLOMO-035,40,6,BOT-005-PLO,12.0,unidades
4521,2022-03-04,PNT-PLOMO-035,40,6,GAN-001-PAN,6.0,unidades
4522,2022-03-04,PNT-PLOMO-035,40,6,HIL-005-PLO,12.0,unidades
4523,2022-03-04,PNT-PLOMO-035,40,6,PRE-003-PLO,9.0,metros cuadrados
4524,2022-03-05,FAL-SALESIANAS-023,36,24,CAS-001-PLO,28.8,metros cuadrados
4525,2022-03-05,FAL-SALESIANAS-023,36,24,BOT-005-PLO,24.0,unidades
4526,2022-03-05,FAL-SALESIANAS-023,36,24,CIE-009-PLO,24.0,unidades
4527,2022-03-05,FAL-SALESIANAS-023,36,24,PEL-001-PEL,21.6,metros cuadrados
4528,2022-03-05,FAL-SALESIANAS-023,36,24,PRE-003-PLO,21.6,metros cuadrados
4529,2022-03-05,FAL-SALESIANAS-023,36,24,HIL-005-PLO,48.0,unidades
4530,2022-03-05,INT-MJM-026,28,6,JER-001-BLA,1.8,metros cuadrados
4531,2022-03-05,INT-MJM-026,28,6,RIB-002-BLA,1.2,metros cuadrados
4532,2022-03-05,INT-MJM-026,28,6,HIL-002-BLA,6.0,unidades
4533,2022-03-05,INT-MJM-026,28,6,QUI-001-BLA,0.36,metros cuadrados
4534,2022-03-05,INT-MJM-026,28,6,VIO-001-AZU,3.0,metros cuadrados
4535,2022-03-05,INT-MJM-026,28,6,HIL-001-AZU,6.0,unidades
4536,2022-03-05,INT-MJM-026,28,6,RIB-001-AZU,9.0,metros cuadrados
4537,2022-03-05,POL-STAR-039,40,6,PIQ-001-BLA,4.8,metros cuadrados
4538,2022-03-05,POL-STAR-039,40,6,CUE-001-TEJ,6.0,unidades
4539,2022-03-05,POL-STAR-039,40,6,PUN-001-TEJ,12.0,unidades
4540,2022-03-05,POL-STAR-039,40,6,BOT-007-TRA,18.0,unidades
4541,2022-03-05,POL-STAR-039,40,6,PEL-001-PEL,2.4,metros cuadrados
4542,2022-03-05,EXT-SMJ-016,28,6,CAP-002-AZM,12.0,metros cuadrados
4543,2022-03-05,EXT-SMJ-016,28,6,ELA-001-ELA,3.6,metros cuadrados
4544,2022-03-05,EXT-SMJ-016,28,6,HIL-001-AZU,30.0,unidades
4545,2022-03-05,EXT-SMJ-016,28,6,COR-001-AZU,3.0,metros cuadrados
4546,2022-03-05,EXT-SMJ-016,28,6,RIB-001-AZU,5.4,metros cuadrados
4547,2022-03-05,EXT-SMJ-016,28,6,CIE-004-CAZ,3.0,metros cuadrados
4548,2022-03-07,CAM-SFN-010,32,18,FAS-002-RAY,19.8,metros cuadrados
4549,2022-03-07,CAM-SFN-010,32,18,BOT-005-PLO,18.0,unidades
4550,2022-03-07,CAM-SFN-010,32,18,HIL-005-PLO,144.0,unidades
4551,2022-03-07,CAM-SFN-010,32,18,PEL-001-PEL,27.0,metros cuadrados
4552,2022-03-07,CAM-SFN-010,32,18,CLA-001-CLA,9.0,metros cuadrados
4553,2022-03-07,POL-SVP-040,30,18,PIQ-001-BLA,12.6,metros cuadrados
4554,2022-03-07,POL-SVP-040,30,18,CUE-001-TEJ,18.0,unidades
4555,2022-03-07,POL-SVP-040,30,18,PUN-001-TEJ,36.0,unidades
4556,2022-03-07,POL-SVP-040,30,18,BOT-007-TRA,54.0,unidades
4557,2022-03-07,POL-SVP-040,30,18,PEL-001-PEL,7.2,metros cuadrados
4558,2022-03-07,EXT-SALESIANAS-014,28,12,CAP-002-AZM,18.0,metros cuadrados
4559,2022-03-07,EXT-SALESIANAS-014,28,12,CIE-004-CAZ,7.2,metros cuadrados
4560,2022-03-07,EXT-SALESIANAS-014,28,12,ELA-001-ELA,6.0,metros cuadrados
4561,2022-03-07,EXT-SALESIANAS-014,28,12,COR-001-AZU,10.8,metros cuadrados
4562,2022-03-07,EXT-SALESIANAS-014,28,12,HIL-001-AZU,48.0,unidades
4563,2022-03-07,FAL-PLOMA-022,30,12,CAS-001-PLO,12.0,metros cuadrados
4564,2022-03-07,FAL-PLOMA-022,30,12,BOT-005-PLO,12.0,unidades
4565,2022-03-07,FAL-PLOMA-022,30,12,CIE-009-PLO,12.0,unidades
4566,2022-03-07,FAL-PLOMA-022,30,12,PEL-001-PEL,8.4,metros cuadrados
4567,2022-03-07,FAL-PLOMA-022,30,12,PRE-003-PLO,10.8,metros cuadrados
4568,2022-03-07,FAL-PLOMA-022,30,12,HIL-005-PLO,12.0,unidades
4569,2022-03-07,INT-CISNEROS-025,36,6,JER-001-BLA,4.2,metros cuadrados
4570,2022-03-07,INT-CISNEROS-025,36,6,RIB-005-VER,10.8,metros cuadrados
4571,2022-03-07,INT-CISNEROS-025,36,6,HIL-002-BLA,6.0,unidades
4572,2022-03-07,INT-CISNEROS-025,36,6,VIO-005-VER,3.3,metros cuadrados
4573,2022-03-07,INT-CISNEROS-025,36,6,HIL-007-VER,12.0,unidades
4574,2022-03-07,INT-CISNEROS-025,36,6,ELA-001-ELA,3.3,metros cuadrados
4575,2022-03-07,INT-CISNEROS-025,36,6,COR-004-VER,4.8,metros cuadrados
4576,2022-03-08,EXT-MJM-012,36,12,CAP-002-AZM,25.2,metros cuadrados
4577,2022-03-08,EXT-MJM-012,36,12,HIL-001-AZU,60.0,unidades
4578,2022-03-08,EXT-MJM-012,36,12,ELA-001-ELA,6.0,metros cuadrados
4579,2022-03-08,EXT-MJM-012,36,12,COR-001-AZU,10.8,metros cuadrados
4580,2022-03-08,EXT-MJM-012,36,12,RIB-001-AZU,6.0,metros cuadrados
4581,2022-03-08,BLU-SFN-005,34,12,FAS-002-RAY,16.8,metros cuadrados
4582,2022-03-08,BLU-SFN-005,34,12,HIL-005-PLO,12.0,unidades
4583,2022-03-08,BLU-SFN-005,34,12,BOT-005-PLO,84.0,unidades
4584,2022-03-08,BLU-SFN-005,34,12,PEL-001-PEL,18.0,metros cuadrados
4585,2022-03-08,BLU-SFN-005,34,12,CLA-001-CLA,6.0,metros cuadrados
4586,2022-03-09,POL-STAR-039,40,6,PIQ-001-BLA,4.8,metros cuadrados
4587,2022-03-09,POL-STAR-039,40,6,CUE-001-TEJ,6.0,unidades
4588,2022-03-09,POL-STAR-039,40,6,PUN-001-TEJ,12.0,unidades
4589,2022-03-09,POL-STAR-039,40,6,BOT-007-TRA,18.0,unidades
4590,2022-03-09,POL-STAR-039,40,6,PEL-001-PEL,2.4,metros cuadrados
4591,2022-03-10,BLU-CAQUI-001,28,18,TET-001-CAQ,18.0,metros cuadrados
4592,2022-03-10,BLU-CAQUI-001,28,18,BOT-003-CAQ,18.0,unidades
4593,2022-03-10,BLU-CAQUI-001,28,18,HIL-003-CAQ,108.0,unidades
4594,2022-03-10,BLU-CAQUI-001,28,18,PEL-001-PEL,27.0,metros cuadrados
4595,2022-03-10,BLU-CAQUI-001,28,18,CLA-001-CLA,9.0,metros cuadrados
4596,2022-03-10,PNT-CAQUI-034,30,18,TET-001-CAQ,21.6,metros cuadrados
4597,2022-03-10,PNT-CAQUI-034,30,18,CIE-007-DAM,18.0,unidades
4598,2022-03-10,PNT-CAQUI-034,30,18,PEL-001-PEL,10.8,metros cuadrados
4599,2022-03-10,PNT-CAQUI-034,30,18,BOT-003-CAQ,36.0,unidades
4600,2022-03-10,PNT-CAQUI-034,30,18,GAN-001-PAN,18.0,unidades
4601,2022-03-10,PNT-CAQUI-034,30,18,HIL-003-CAQ,18.0,unidades
4602,2022-03-10,PNT-CAQUI-034,30,18,PRE-002-CAQ,21.6,metros cuadrados
4603,2022-03-10,INT-STAR-031,30,18,JER-001-BLA,7.2,metros cuadrados
4604,2022-03-10,INT-STAR-031,30,18,RIB-002-BLA,3.6,metros cuadrados
4605,2022-03-10,INT-STAR-031,30,18,HIL-002-BLA,18.0,unidades
4606,2022-03-10,INT-STAR-031,30,18,VIO-001-AZU,9.0,metros cuadrados
4607,2022-03-10,INT-STAR-031,30,18,HIL-001-AZU,18.0,unidades
4608,2022-03-10,INT-STAR-031,30,18,RIB-001-AZU,27.0,metros cuadrados
4609,2022-03-10,POL-STAR-039,40,6,PIQ-001-BLA,4.8,metros cuadrados
4610,2022-03-10,POL-STAR-039,40,6,CUE-001-TEJ,6.0,unidades
4611,2022-03-10,POL-STAR-039,40,6,PUN-001-TEJ,12.0,unidades
4612,2022-03-10,POL-STAR-039,40,6,BOT-007-TRA,18.0,unidades
4613,2022-03-10,POL-STAR-039,40,6,PEL-001-PEL,2.4,metros cuadrados
4614,2022-03-10,BLU-PLOMA-003,34,24,CAS-003-PLO,33.6,metros cuadrados
4615,2022-03-10,BLU-PLOMA-003,34,24,HIL-005-PLO,24.0,unidades
4616,2022-03-10,BLU-PLOMA-003,34,24,BOT-005-PLO,288.0,unidades
4617,2022-03-10,BLU-PLOMA-003,34,24,PEL-001-PEL,36.0,metros cuadrados
4618,2022-03-10,BLU-PLOMA-003,34,24,CLA-001-CLA,12.0,metros cuadrados
4619,2022-03-11,CAM-BLANCA-007,32,18,FAS-001-BLA,19.8,metros cuadrados
4620,2022-03-11,CAM-BLANCA-007,32,18,BOT-002-BLA,18.0,unidades
4621,2022-03-11,CAM-BLANCA-007,32,18,HIL-002-BLA,144.0,unidades
